Date,Open,High,Low,Close,Adj Close,Volume
2021-10-06,234.8000030517578,236.39999389648438,230.60000610351562,231.25,209.24754333496094,17505160
2021-10-07,233.0,234.9499969482422,232.3000030517578,232.9499969482422,210.78578186035156,10371535
2021-10-08,234.75,234.8000030517578,231.1999969482422,231.6999969482422,209.6547088623047,9739240
2021-10-11,232.0,239.5,231.6999969482422,238.0500030517578,215.40054321289062,21184428
2021-10-12,238.60000610351562,243.0,238.0,241.3000030517578,218.34132385253906,29222028
2021-10-13,242.5500030517578,250.89999389648438,240.14999389648438,249.1999969482422,225.4896697998047,50159625
2021-10-14,253.25,261.8500061035156,250.35000610351562,256.54998779296875,232.14035034179688,85406902
2021-10-18,261.0,265.29998779296875,257.3500061035156,262.54998779296875,237.5694580078125,60292901
2021-10-19,261.3999938964844,262.54998779296875,245.0500030517578,245.9499969482422,222.54888916015625,59061766
2021-10-20,245.9499969482422,248.5,242.35000610351562,246.60000610351562,223.13705444335938,47822165
2021-10-21,248.0,248.35000610351562,243.10000610351562,244.6999969482422,221.41783142089844,22518727
2021-10-22,244.6999969482422,245.8000030517578,233.6999969482422,236.60000610351562,214.08853149414062,35537151
2021-10-25,234.10000610351562,236.64999389648438,230.5,233.39999389648438,211.19296264648438,22333919
2021-10-26,234.10000610351562,239.0,232.60000610351562,236.6999969482422,214.17898559570312,18934170
2021-10-27,240.25,241.3000030517578,236.1999969482422,238.4499969482422,215.7624969482422,25911499
2021-10-28,235.10000610351562,235.9499969482422,224.14999389648438,225.10000610351562,203.6826934814453,46282465
2021-10-29,225.0,228.25,222.3000030517578,223.1999969482422,201.96347045898438,26642108
2021-11-01,224.14999389648438,227.5500030517578,222.5,226.85000610351562,205.26617431640625,23197539
2021-11-02,228.0,229.25,224.5,225.60000610351562,204.13511657714844,14343859
2021-11-03,226.0,226.85000610351562,221.6999969482422,222.4499969482422,201.2848358154297,17843327
2021-11-04,224.85000610351562,227.3000030517578,224.0,226.5500030517578,204.99472045898438,7024796
2021-11-08,229.6999969482422,230.6999969482422,225.6999969482422,229.8000030517578,207.93548583984375,20270558
2021-11-09,229.85000610351562,230.89999389648438,227.85000610351562,228.75,206.9853973388672,11520817
2021-11-10,227.4499969482422,232.85000610351562,227.1999969482422,230.85000610351562,208.8856201171875,13431108
2021-11-11,230.39999389648438,231.5,228.5500030517578,230.0,208.11647033691406,8134962
2021-11-12,231.1999969482422,233.9499969482422,229.14999389648438,232.89999389648438,210.74053955078125,11855531
2021-11-15,233.9499969482422,239.0,233.10000610351562,238.10000610351562,215.44578552246094,38755267
2021-11-16,239.0500030517578,239.64999389648438,235.0,235.4499969482422,213.0479278564453,14675969
2021-11-17,236.0,245.25,235.64999389648438,239.5,216.71258544921875,46697822
2021-11-18,240.0,243.0,236.3000030517578,237.5,214.90289306640625,20226071
2021-11-22,237.89999389648438,240.75,229.5500030517578,230.89999389648438,208.9308319091797,22574227
2021-11-23,229.14999389648438,232.6999969482422,229.14999389648438,231.60000610351562,209.56423950195312,13433385
2021-11-24,232.4499969482422,232.6999969482422,226.9499969482422,227.6999969482422,206.03529357910156,14139854
2021-11-25,227.0,232.1999969482422,225.75,231.3000030517578,209.2927703857422,23904846
2021-11-26,228.89999389648438,230.0500030517578,223.10000610351562,224.0,202.6873321533203,27027022
2021-11-29,222.0,223.64999389648438,220.1999969482422,221.5,200.4252166748047,22132952
2021-11-30,222.0,225.1999969482422,220.0,221.14999389648438,200.1085205078125,23503453
2021-12-01,222.0,223.3000030517578,220.60000610351562,221.89999389648438,200.78713989257812,12995800
2021-12-02,221.89999389648438,226.14999389648438,221.3000030517578,225.4499969482422,203.9993896484375,15904846
2021-12-03,225.0,226.1999969482422,221.35000610351562,221.64999389648438,200.56092834472656,13794647
2021-12-06,221.64999389648438,222.1999969482422,217.5,217.89999389648438,197.16773986816406,13138355
2021-12-07,218.89999389648438,221.9499969482422,218.10000610351562,220.64999389648438,199.65606689453125,8903842
2021-12-08,221.0,225.64999389648438,221.0,224.9499969482422,203.5469512939453,9861847
2021-12-09,223.0,236.4499969482422,223.0,235.39999389648438,213.002685546875,38241864
2021-12-10,236.1999969482422,238.9499969482422,233.75,236.10000610351562,213.63607788085938,35162889
2021-12-13,238.0,238.75,234.14999389648438,234.60000610351562,212.27880859375,22054342
2021-12-14,235.0,237.10000610351562,227.5500030517578,228.60000610351562,206.8496856689453,37508445
2021-12-15,230.0,232.1999969482422,223.39999389648438,224.0500030517578,202.7325897216797,34653042
2021-12-16,226.0,226.14999389648438,220.8000030517578,222.89999389648438,201.69198608398438,24199205
2021-12-17,222.8000030517578,222.85000610351562,216.75,217.9499969482422,197.2129669189453,29683982
2021-12-20,216.25,216.25,209.8000030517578,212.39999389648438,192.19102478027344,37340790
2021-12-21,214.0,215.4499969482422,211.0500030517578,212.5,192.28152465820312,19395604
2021-12-22,214.0,214.1999969482422,211.10000610351562,212.0,191.8291015625,17239484
2021-12-23,213.89999389648438,218.4499969482422,213.1999969482422,217.3000030517578,196.62481689453125,22209720
2021-12-24,218.0,220.4499969482422,216.4499969482422,218.0,197.25820922851562,16581585
2021-12-27,218.39999389648438,218.4499969482422,215.64999389648438,217.5500030517578,196.8510284423828,8153106
2021-12-28,218.0,220.60000610351562,218.0,220.0500030517578,199.11317443847656,11568803
2021-12-29,220.0,220.3000030517578,216.3000030517578,216.75,196.12716674804688,11480954
2021-12-30,216.60000610351562,217.89999389648438,215.5,216.0,195.44851684570312,9741198
2021-12-31,216.89999389648438,218.8000030517578,216.14999389648438,218.0500030517578,197.30345153808594,7583815
2022-01-03,218.0500030517578,219.85000610351562,217.0500030517578,219.10000610351562,198.2535858154297,7765495
2022-01-04,219.5,221.6999969482422,219.0500030517578,220.25,199.2941436767578,9050253
2022-01-05,219.64999389648438,221.5,218.64999389648438,220.5500030517578,199.56561279296875,11230588
2022-01-06,219.0,220.39999389648438,218.1999969482422,218.6999969482422,197.89163208007812,8950589
2022-01-07,219.8000030517578,220.64999389648438,217.5,218.39999389648438,197.62014770507812,8855041
2022-01-10,219.89999389648438,224.6999969482422,218.89999389648438,223.3000030517578,202.053955078125,15841299
2022-01-11,223.35000610351562,224.25,221.1999969482422,221.9499969482422,200.8323974609375,8020695
2022-01-12,222.5,223.64999389648438,221.60000610351562,222.75,201.5562744140625,13158894
2022-01-13,223.89999389648438,225.8000030517578,222.75,223.9499969482422,202.64212036132812,11501088
2022-01-14,223.9499969482422,224.8000030517578,222.3000030517578,222.60000610351562,201.4205322265625,10569725
2022-01-17,222.60000610351562,225.60000610351562,221.35000610351562,224.60000610351562,203.23025512695312,12318313
2022-01-18,224.60000610351562,227.3000030517578,220.3000030517578,220.75,199.74656677246094,14394097
2022-01-19,220.75,222.39999389648438,218.6999969482422,220.35000610351562,199.38462829589844,11473796
2022-01-20,220.5500030517578,222.14999389648438,218.0,218.75,197.9368438720703,17329896
2022-01-21,218.5,220.5,216.0,217.0500030517578,196.3986053466797,16586264
2022-01-24,217.0500030517578,217.75,210.89999389648438,211.8000030517578,191.6481475830078,17354942
2022-01-25,212.0,214.6999969482422,209.5500030517578,214.3000030517578,193.91024780273438,18322935
2022-01-27,211.25,215.5,211.10000610351562,214.60000610351562,194.18173217773438,23149684
2022-01-28,215.10000610351562,219.25,215.10000610351562,217.60000610351562,196.8962860107422,15276991
2022-01-31,218.5,220.75,217.10000610351562,220.1999969482422,199.24891662597656,15039006
2022-02-01,221.0,228.8000030517578,219.14999389648438,227.75,206.08053588867188,43207074
2022-02-02,230.0,233.3000030517578,229.0,232.14999389648438,210.06192016601562,41130638
2022-02-03,232.14999389648438,235.1999969482422,231.8000030517578,234.4499969482422,212.14306640625,27845963
2022-02-04,237.25,238.5,231.5500030517578,234.3000030517578,212.00733947753906,56705951
2022-02-07,234.0,234.75,228.5,230.1999969482422,208.2974395751953,24171083
2022-02-08,230.3000030517578,232.3000030517578,229.0500030517578,231.25,209.24754333496094,16201280
2022-02-09,232.3000030517578,233.0,228.75,230.14999389648438,208.252197265625,11893807
2022-02-10,228.6999969482422,233.39999389648438,227.75,232.25,210.1523895263672,19563580
2022-02-11,232.0,233.3000030517578,229.8000030517578,232.4499969482422,210.33335876464844,18096561
2022-02-14,226.0,226.0,218.5,219.4499969482422,203.15870666503906,22745228
2022-02-15,221.0,223.5,218.5500030517578,223.0,206.44517517089844,12875311
2022-02-16,223.8000030517578,224.6999969482422,221.85000610351562,222.75,206.21371459960938,11231596
2022-02-17,223.0500030517578,224.35000610351562,220.85000610351562,222.64999389648438,206.12112426757812,14024149
2022-02-18,222.64999389648438,223.4499969482422,221.5,221.89999389648438,205.4268035888672,8670947
2022-02-21,220.3000030517578,221.3000030517578,217.14999389648438,218.0,201.81634521484375,16129017
2022-02-22,215.0,216.89999389648438,213.0,214.85000610351562,198.9001922607422,25749340
2022-02-23,216.8000030517578,217.5,215.0500030517578,215.9499969482422,199.9185333251953,11014283
2022-02-24,210.0,213.3000030517578,207.0,208.5,193.0216064453125,41341523
2022-02-25,211.5,216.5,210.5500030517578,213.9499969482422,198.06700134277344,23633656
2022-02-28,213.1999969482422,216.4499969482422,210.8000030517578,215.85000610351562,199.82595825195312,20034633
2022-03-02,214.39999389648438,216.60000610351562,212.4499969482422,215.3000030517578,199.31678771972656,19295994
2022-03-03,216.0500030517578,220.1999969482422,216.0,219.39999389648438,203.11241149902344,28532668
2022-03-04,217.6999969482422,227.39999389648438,217.0,225.5,208.75955200195312,66835736
2022-03-07,222.0,227.0,220.10000610351562,224.9499969482422,208.25039672851562,45258669
2022-03-08,223.89999389648438,228.4499969482422,223.75,226.89999389648438,210.0556182861328,36036336
2022-03-09,227.6999969482422,231.39999389648438,226.10000610351562,229.25,212.23118591308594,42294906
2022-03-10,231.0,232.5,227.85000610351562,232.0,214.7770233154297,36132245
2022-03-11,231.89999389648438,237.10000610351562,230.14999389648438,236.35000610351562,218.80410766601562,41699184
2022-03-14,236.25,239.4499969482422,235.3000030517578,239.0,221.25733947753906,35113638
2022-03-15,239.0,241.39999389648438,235.89999389648438,237.85000610351562,220.19276428222656,32998305
2022-03-16,240.0,243.0,239.10000610351562,242.60000610351562,224.5901336669922,21629521
2022-03-17,245.25,245.39999389648438,242.6999969482422,244.89999389648438,226.7193603515625,34223740
2022-03-21,245.89999389648438,247.75,243.8000030517578,244.5,226.34906005859375,27975134
2022-03-22,244.5500030517578,250.75,243.5500030517578,249.75,231.20932006835938,36945426
2022-03-23,251.4499969482422,253.6999969482422,248.5,252.0,233.29229736328125,40491633
2022-03-24,251.9499969482422,256.5,251.4499969482422,254.85000610351562,235.93069458007812,38239419
2022-03-25,255.3000030517578,255.75,249.25,253.35000610351562,234.5420684814453,29284643
2022-03-28,254.0,258.0,252.5500030517578,257.04998779296875,237.96737670898438,24916402
2022-03-29,257.04998779296875,257.5,253.75,254.60000610351562,235.69927978515625,18122714
2022-03-30,255.10000610351562,256.3999938964844,248.64999389648438,249.1999969482422,230.7001495361328,17603827
2022-03-31,249.60000610351562,254.35000610351562,249.5,250.64999389648438,232.04249572753906,25656796
2022-04-01,250.0,255.35000610351562,248.8000030517578,253.3000030517578,234.4958038330078,14305709
2022-04-04,253.10000610351562,257.8999938964844,251.10000610351562,255.4499969482422,236.48617553710938,15907398
2022-04-05,256.04998779296875,261.8500061035156,255.10000610351562,259.45001220703125,240.1892547607422,27183142
2022-04-06,257.5,263.3500061035156,257.29998779296875,259.6000061035156,240.3280792236328,19597941
2022-04-07,258.0,262.20001220703125,255.8000030517578,256.6499938964844,237.5970916748047,16061089
2022-04-08,258.0,268.8500061035156,256.0,267.79998779296875,247.91932678222656,37826800
2022-04-11,268.75,273.1499938964844,266.0,267.5,247.6416473388672,46147653
2022-04-12,266.8999938964844,268.6499938964844,263.1000061035156,264.79998779296875,245.14205932617188,23553762
2022-04-13,265.29998779296875,270.6000061035156,263.6499938964844,269.54998779296875,249.5394287109375,21414383
2022-04-18,268.0,272.5,267.25,270.1000061035156,250.04861450195312,24399444
2022-04-19,272.0,272.5,258.79998779296875,261.54998779296875,242.13331604003906,23380138
2022-04-20,262.8999938964844,265.45001220703125,257.54998779296875,259.54998779296875,240.28179931640625,24510612
2022-04-21,259.70001220703125,264.45001220703125,259.6000061035156,260.3999938964844,241.06871032714844,23412279
2022-04-22,260.0,263.0,258.54998779296875,261.1000061035156,241.71673583984375,15671273
2022-04-25,258.79998779296875,259.0,252.5,255.25,236.301025390625,24208645
2022-04-26,256.6000061035156,260.70001220703125,256.25,258.95001220703125,239.72634887695312,20536714
2022-04-27,256.20001220703125,258.5,255.75,257.5,238.3839874267578,16580824
2022-04-28,259.5,263.70001220703125,258.1499938964844,261.1000061035156,241.71673583984375,27924384
2022-04-29,263.0,263.0,258.5,259.54998779296875,240.28179931640625,20419904
2022-05-02,258.0,264.5,257.04998779296875,263.1499938964844,243.6145477294922,18965820
2022-05-04,264.0,266.04998779296875,258.6000061035156,259.75,240.4669647216797,25951999
2022-05-05,262.0,265.20001220703125,260.3999938964844,262.04998779296875,242.59619140625,17932895
2022-05-06,259.0,267.3500061035156,258.8999938964844,266.6499938964844,246.85472106933594,34490123
2022-05-09,266.1499938964844,266.1499938964844,260.54998779296875,262.95001220703125,243.4293975830078,21403710
2022-05-10,262.0,266.79998779296875,259.1000061035156,259.75,240.4669647216797,18033260
2022-05-11,259.0,262.20001220703125,251.75,255.64999389648438,236.6713104248047,17344099
2022-05-12,255.0,256.3999938964844,249.14999389648438,252.89999389648438,234.12547302246094,20044726
2022-05-13,254.9499969482422,260.8500061035156,254.5,258.6000061035156,239.40232849121094,11921627
2022-05-16,259.95001220703125,259.95001220703125,253.0,254.10000610351562,235.23638916015625,8186859
2022-05-17,255.0,265.5,254.8000030517578,264.70001220703125,245.0495147705078,17797974
2022-05-18,266.0,267.79998779296875,263.1499938964844,266.79998779296875,246.99356079101562,20200332
2022-05-19,262.6000061035156,279.25,262.6000061035156,275.6499938964844,255.18658447265625,78287713
2022-05-20,277.0,282.3500061035156,277.0,280.0,259.2136535644531,32370771
2022-05-23,280.0,280.45001220703125,273.04998779296875,274.5,254.12193298339844,21700165
2022-05-24,275.0,275.0,270.0,270.8500061035156,250.742919921875,15547968
2022-05-25,272.95001220703125,273.8999938964844,270.5,272.70001220703125,252.45558166503906,15288648
2022-05-26,268.25,268.25,263.8500061035156,266.70001220703125,252.69248962402344,18420159
2022-05-27,269.0,270.70001220703125,265.04998779296875,269.20001220703125,255.06114196777344,13468067
2022-05-30,270.5,271.0,267.6000061035156,269.04998779296875,254.9190216064453,11819102
2022-05-31,269.04998779296875,274.5,266.3999938964844,270.6499938964844,256.43499755859375,23208345
2022-06-01,270.6499938964844,274.1000061035156,270.20001220703125,271.8500061035156,257.572021484375,14699792
2022-06-02,270.70001220703125,274.45001220703125,267.8500061035156,273.5,259.13531494140625,14240994
2022-06-03,275.0,275.70001220703125,271.6000061035156,272.70001220703125,258.3773193359375,12487862
2022-06-06,272.3999938964844,275.79998779296875,269.70001220703125,274.79998779296875,260.36700439453125,10925182
2022-06-07,273.20001220703125,275.0,272.25,273.8999938964844,259.5143127441406,10828539
2022-06-08,273.95001220703125,274.3999938964844,266.20001220703125,267.8999938964844,253.8293914794922,14361969
2022-06-09,267.79998779296875,271.70001220703125,265.75,270.8500061035156,256.62451171875,9860194
2022-06-10,269.04998779296875,271.0,268.75,270.1499938964844,255.96124267578125,8371061
2022-06-13,266.3999938964844,269.1000061035156,263.0,264.6499938964844,250.75010681152344,11092690
2022-06-14,263.20001220703125,267.45001220703125,263.04998779296875,265.45001220703125,251.5081024169922,7422193
2022-06-15,266.0,267.29998779296875,263.04998779296875,263.3999938964844,249.56576538085938,5059474
2022-06-16,267.0,267.8999938964844,259.5,260.70001220703125,247.00758361816406,14293357
2022-06-17,259.0,264.1499938964844,258.54998779296875,263.29998779296875,249.4709930419922,16654660
2022-06-20,263.29998779296875,266.1499938964844,261.3500061035156,264.1000061035156,250.22898864746094,17081136
2022-06-21,265.0,270.8500061035156,264.1000061035156,269.8999938964844,255.72434997558594,13883034
2022-06-22,267.0,270.29998779296875,264.8999938964844,265.29998779296875,251.365966796875,11320918
2022-06-23,265.5,267.25,262.3999938964844,265.5,251.5554962158203,9067252
2022-06-24,266.1000061035156,268.3500061035156,265.20001220703125,265.8500061035156,251.88711547851562,7013132
2022-06-27,267.0,270.6499938964844,266.5,269.95001220703125,255.77178955078125,8172964
2022-06-28,268.8999938964844,272.25,268.54998779296875,271.8500061035156,257.572021484375,11240154
2022-06-29,269.25,275.0,269.1499938964844,274.04998779296875,259.6564025878906,16018449
2022-06-30,273.95001220703125,274.70001220703125,272.0,273.5,259.13531494140625,19262054
2022-07-01,273.5,285.0,271.20001220703125,284.3500061035156,269.4154357910156,35165665
2022-07-04,285.6499938964844,293.29998779296875,284.79998779296875,291.8999938964844,276.56890869140625,39881736
2022-07-05,293.0,293.0,285.75,286.8999938964844,271.8315124511719,18568655
2022-07-06,286.1000061035156,290.0,285.29998779296875,289.29998779296875,274.1054382324219,18292925
2022-07-07,291.0,293.1499938964844,288.5,291.95001220703125,276.61627197265625,13794991
2022-07-08,292.8999938964844,294.45001220703125,290.3999938964844,293.04998779296875,277.6584777832031,11110418
2022-07-11,293.0,296.95001220703125,292.04998779296875,295.0,279.5060729980469,12352667
2022-07-12,293.0,295.3500061035156,290.8999938964844,292.70001220703125,277.326904296875,14074628
2022-07-13,293.0,294.79998779296875,292.70001220703125,294.04998779296875,278.6059875488281,9277570
2022-07-14,294.29998779296875,296.3500061035156,289.1499938964844,290.8500061035156,275.57403564453125,13414357
2022-07-15,292.0,294.0,289.5,293.54998779296875,278.1322326660156,11025420
2022-07-18,295.0,296.29998779296875,293.75,295.29998779296875,279.7903137207031,11315876
2022-07-19,295.0,295.6000061035156,292.70001220703125,294.6000061035156,279.1271057128906,9188419
2022-07-20,294.8999938964844,299.5,293.6000061035156,298.20001220703125,282.53802490234375,15789281
2022-07-21,299.0,302.20001220703125,298.0,299.54998779296875,283.8171081542969,16042840
2022-07-22,300.0,302.5,298.1000061035156,300.54998779296875,284.76458740234375,9967545
2022-07-25,299.0,302.95001220703125,298.79998779296875,301.1000061035156,285.28570556640625,10640727
2022-07-26,301.0,303.75,300.45001220703125,302.45001220703125,286.5647888183594,9739177
2022-07-27,302.8500061035156,305.0,300.6000061035156,304.1499938964844,288.1755065917969,9346146
2022-07-28,304.8999938964844,305.20001220703125,302.3999938964844,303.45001220703125,287.5122985839844,10839070
2022-07-29,305.0,305.8999938964844,301.3500061035156,303.04998779296875,287.1332702636719,16932743
2022-08-01,304.0,308.79998779296875,303.1000061035156,307.5,291.3495788574219,15889556
2022-08-02,310.0,316.6499938964844,308.20001220703125,309.95001220703125,293.6709289550781,38982557
2022-08-03,310.8999938964844,310.8999938964844,303.6499938964844,308.1499938964844,291.9654235839844,17695228
2022-08-04,308.0,310.3500061035156,307.1499938964844,309.5,293.2445373535156,15901918
2022-08-05,309.5,311.79998779296875,309.1000061035156,310.8500061035156,294.52362060546875,10088723
2022-08-08,310.95001220703125,313.95001220703125,310.04998779296875,313.1499938964844,296.70281982421875,8307140
2022-08-10,313.1499938964844,314.1000061035156,310.75,311.20001220703125,294.8552551269531,8923568
2022-08-11,313.0,313.45001220703125,305.29998779296875,306.25,290.16522216796875,10885990
2022-08-12,306.25,309.3999938964844,304.5,308.54998779296875,292.3443908691406,6422504
2022-08-16,308.54998779296875,311.5,308.54998779296875,310.54998779296875,294.2393493652344,8609864
2022-08-17,311.70001220703125,313.25,311.0,312.54998779296875,296.1343078613281,7975854
2022-08-18,313.0,316.0,312.6000061035156,315.6499938964844,299.0715026855469,9883851
2022-08-19,316.1499938964844,316.1499938964844,311.20001220703125,312.0,295.6132507324219,10422413
2022-08-22,311.20001220703125,317.0,311.0,314.3999938964844,297.88714599609375,11355837
2022-08-23,312.95001220703125,316.0,312.1000061035156,315.8999938964844,299.3083801269531,9338887
2022-08-24,315.75,319.45001220703125,313.04998779296875,314.1000061035156,297.6029357910156,11346892
2022-08-25,315.45001220703125,316.3999938964844,311.6000061035156,312.3500061035156,295.94482421875,7759104
2022-08-26,314.75,315.3999938964844,312.0,312.8999938964844,296.4659118652344,6956588
2022-08-29,310.0,314.95001220703125,308.8500061035156,313.54998779296875,297.081787109375,11361400
2022-08-30,314.25,321.3999938964844,314.25,320.5,303.6667785644531,17829428
2022-09-01,319.5,321.8999938964844,316.0,317.6000061035156,300.9190979003906,13254985
2022-09-02,318.70001220703125,324.25,318.04998779296875,323.1499938964844,306.1776123046875,25758860
2022-09-05,325.0,329.6000061035156,323.75,328.8500061035156,311.5782470703125,17471906
2022-09-06,330.0,330.0,326.3999938964844,327.1499938964844,309.9674987792969,11970750
2022-09-07,326.0,328.29998779296875,325.25,326.1000061035156,308.9726867675781,8085824
2022-09-08,329.0,330.6000061035156,327.5,329.8999938964844,312.5730895996094,10911130
2022-09-09,330.6000061035156,333.29998779296875,330.0,330.5,313.1415710449219,9408098
2022-09-12,332.0,332.3999938964844,330.0,330.8999938964844,313.5205383300781,8712689
2022-09-13,331.70001220703125,335.0,330.6000061035156,334.3999938964844,316.83673095703125,10520207
2022-09-14,331.0,339.0,330.95001220703125,335.3500061035156,317.7368469238281,12267025
2022-09-15,336.3999938964844,337.04998779296875,332.8999938964844,334.1000061035156,316.5524597167969,8418672
2022-09-16,332.3500061035156,334.6000061035156,329.70001220703125,331.29998779296875,313.8995056152344,12492851
2022-09-19,329.1000061035156,336.8999938964844,329.1000061035156,335.6000061035156,317.97369384765625,14365461
2022-09-20,338.75,339.6000061035156,335.0,336.0,318.3526916503906,9526068
2022-09-21,336.0,345.20001220703125,335.5,340.95001220703125,323.042724609375,20992080
2022-09-22,341.0,348.75,340.8999938964844,345.04998779296875,326.9273376464844,24179987
2022-09-23,347.5,349.54998779296875,343.29998779296875,346.3999938964844,328.2064514160156,22838807
2022-09-26,344.8500061035156,345.95001220703125,331.75,332.6000061035156,315.1312561035156,16205789
2022-09-27,335.0,339.54998779296875,334.0,334.8500061035156,317.2630920410156,9991052
2022-09-28,331.95001220703125,333.29998779296875,324.29998779296875,324.95001220703125,307.8830871582031,15552911
2022-09-29,329.0,334.8999938964844,327.75,333.04998779296875,315.5576171875,18281337
2022-09-30,333.04998779296875,335.75,330.1499938964844,332.20001220703125,314.7522888183594,12427919
2022-10-03,332.8999938964844,333.0,323.25,324.3999938964844,307.3619689941406,9111289
2022-10-04,328.70001220703125,334.0,328.0,332.8500061035156,315.3681335449219,8803255
2022-10-06,335.0,339.29998779296875,332.54998779296875,336.6499938964844,318.96856689453125,22235092
2022-10-07,336.79998779296875,336.8500061035156,331.29998779296875,334.1000061035156,316.5524597167969,10506078
2022-10-10,330.0,331.45001220703125,326.04998779296875,327.8500061035156,310.6307678222656,9388996
2022-10-11,329.0,330.45001220703125,325.1000061035156,326.29998779296875,309.1621398925781,10609956
2022-10-12,327.95001220703125,331.45001220703125,324.75,330.1000061035156,312.7625732421875,10337544
2022-10-13,329.95001220703125,331.29998779296875,328.0,328.6499938964844,311.38873291015625,7266724
2022-10-14,332.29998779296875,333.8999938964844,330.8500061035156,332.1000061035156,314.65753173828125,6424915
2022-10-17,331.1000061035156,334.75,329.6000061035156,332.25,314.79962158203125,6929063
2022-10-18,333.95001220703125,341.0,333.54998779296875,340.29998779296875,322.4268493652344,20887417
2022-10-19,343.1000061035156,347.45001220703125,339.79998779296875,346.3500061035156,328.1590881347656,16296080
2022-10-20,347.0,350.95001220703125,344.79998779296875,349.70001220703125,331.3331604003906,18474706
2022-10-21,353.20001220703125,353.20001220703125,344.5,345.6000061035156,327.448486328125,27372160
2022-10-24,348.95001220703125,349.70001220703125,347.0,347.70001220703125,329.4382019042969,3170564
2022-10-25,349.45001220703125,349.5,343.6499938964844,346.29998779296875,328.1117248535156,17242211
2022-10-27,346.6499938964844,348.3500061035156,343.8500061035156,345.79998779296875,327.6379699707031,18558597
2022-10-28,347.54998779296875,348.6000061035156,345.1000061035156,345.79998779296875,327.6379699707031,13069167
2022-10-31,348.0,350.5,344.75,348.70001220703125,330.38568115234375,13825970
2022-11-01,349.25,350.5,347.20001220703125,349.5,331.1436767578125,19665200
2022-11-02,348.5,356.25,348.5,354.6499938964844,336.02313232421875,16781507
2022-11-03,354.0,358.5,353.0,353.70001220703125,335.123046875,10736155
2022-11-04,354.0,356.0,352.5,353.6000061035156,335.0283203125,8386849
2022-11-07,355.0,356.3500061035156,350.0,353.5,334.9335632324219,10050303
2022-11-09,353.5,361.45001220703125,353.20001220703125,360.70001220703125,341.7554016113281,20611075
2022-11-10,359.0,359.8999938964844,354.1000061035156,356.0,337.30224609375,19327625
2022-11-11,360.0,360.95001220703125,354.6499938964844,356.3500061035156,337.63385009765625,10950902
2022-11-14,356.3500061035156,356.95001220703125,346.6000061035156,347.20001220703125,328.96441650390625,17639889
2022-11-15,348.95001220703125,348.95001220703125,339.1499938964844,345.25,327.1168518066406,15451411
